[2023-12-01 11:35:43.095] [info] [thread 2680] Zone 5 added 
[2023-12-01 11:49:58.866] [info] [thread 9876] Zone 1 added 
[2023-12-01 11:49:58.870] [info] [thread 9876] Subscriber +79117614222 added
[2023-12-01 11:49:58.872] [info] [thread 9876] Subscriber +71234567890 added
[2023-12-01 11:49:58.873] [info] [thread 9876] Subscriber +71234567890 added
[2023-12-01 11:49:58.875] [info] [thread 9876] Zone 1 added 
[2023-12-01 11:49:58.876] [info] [thread 9876] Zone 1 added 
[2023-12-01 11:49:58.876] [info] [thread 9876] Subscriber +71234567890 added
[2023-12-01 11:49:58.876] [info] [thread 9876] Zone trigger Trigger1 added
[2023-12-01 11:49:58.877] [info] [thread 9876] Subscriber +71234567890 added
[2023-12-01 11:49:58.877] [info] [thread 9876] Subscriber +76543210987 added
[2023-12-01 11:49:58.877] [info] [thread 9876] Proximity trigger Trigger2 added
[2023-12-01 11:49:58.878] [info] [thread 9876] Zone 1 added 
[2023-12-01 11:49:58.878] [info] [thread 9876] Subscriber +71234567890 added
[2023-12-01 11:49:58.879] [info] [thread 9876] Zone trigger Trigger1 added
[2023-12-01 11:49:58.879] [info] [thread 9876] Subscriber +71234567890 added
[2023-12-01 11:49:58.880] [info] [thread 9876] Subscriber +76543210987 added
[2023-12-01 11:49:58.880] [info] [thread 9876] Proximity trigger Trigger2 added
[2023-12-01 11:49:58.881] [info] [thread 9876] Zone 1 added 
[2023-12-01 11:49:58.881] [info] [thread 9876] Subscriber +71234567890 added
[2023-12-01 11:49:58.881] [info] [thread 9876] Zone trigger EnterZoneTrigger added
[2023-12-01 11:49:58.882] [info] [thread 9876] Subscriber +71234567890 added
[2023-12-01 11:49:58.882] [info] [thread 9876] Subscriber +76543210987 added
[2023-12-01 11:49:58.882] [info] [thread 9876] Proximity trigger ProximityTrigger added
[2023-12-01 17:13:03.883] [info] [thread 2472] Zone 1 added 
[2023-12-01 17:13:03.898] [info] [thread 2472] Subscriber +79117614222 added
[2023-12-01 17:13:03.899] [info] [thread 2472] Subscriber +71234567890 added
[2023-12-01 17:13:03.899] [info] [thread 2472] Subscriber +71234567890 added
[2023-12-01 17:13:03.899] [info] [thread 2472] Zone 1 added 
[2023-12-01 17:13:03.900] [info] [thread 2472] Zone 1 added 
[2023-12-01 17:13:03.900] [info] [thread 2472] Subscriber +71234567890 added
[2023-12-01 17:13:03.900] [info] [thread 2472] Zone trigger Trigger1 added
[2023-12-01 17:13:03.900] [info] [thread 2472] Subscriber +71234567890 added
[2023-12-01 17:13:03.900] [info] [thread 2472] Subscriber +76543210987 added
[2023-12-01 17:13:03.900] [info] [thread 2472] Proximity trigger Trigger2 added
[2023-12-01 17:13:03.901] [info] [thread 2472] Zone 1 added 
[2023-12-01 17:13:03.901] [info] [thread 2472] Subscriber +71234567890 added
[2023-12-01 17:13:03.901] [info] [thread 2472] Zone trigger Trigger1 added
[2023-12-01 17:13:03.902] [info] [thread 2472] Subscriber +71234567890 added
[2023-12-01 17:13:03.902] [info] [thread 2472] Subscriber +76543210987 added
[2023-12-01 17:13:03.902] [info] [thread 2472] Proximity trigger Trigger2 added
[2023-12-01 17:13:03.902] [info] [thread 2472] Zone 1 added 
[2023-12-01 17:13:03.902] [info] [thread 2472] Subscriber +71234567890 added
[2023-12-01 17:13:03.902] [info] [thread 2472] Zone trigger EnterZoneTrigger added
[2023-12-01 17:13:03.902] [info] [thread 2472] Subscriber +71234567890 added
[2023-12-01 17:13:03.902] [info] [thread 2472] Subscriber +76543210987 added
[2023-12-01 17:13:03.902] [info] [thread 2472] Proximity trigger ProximityTrigger added
[2023-12-04 10:11:40.655] [info] [thread 9692] Zone 1 added 
[2023-12-04 10:11:40.659] [info] [thread 9692] Subscriber +79117614222 added
[2023-12-04 10:11:40.661] [info] [thread 9692] Subscriber +71234567890 added
[2023-12-04 10:11:40.663] [info] [thread 9692] Subscriber +71234567890 added
[2023-12-04 10:11:40.664] [info] [thread 9692] Zone 1 added 
[2023-12-04 10:11:40.665] [info] [thread 9692] Zone 1 added 
[2023-12-04 10:11:40.665] [info] [thread 9692] Subscriber +71234567890 added
[2023-12-04 10:11:40.665] [info] [thread 9692] Zone trigger Trigger1 added
[2023-12-04 10:11:40.667] [info] [thread 9692] Subscriber +71234567890 added
[2023-12-04 10:11:40.667] [info] [thread 9692] Subscriber +76543210987 added
[2023-12-04 10:11:40.667] [info] [thread 9692] Proximity trigger Trigger2 added
[2023-12-04 10:11:40.668] [info] [thread 9692] Zone 1 added 
[2023-12-04 10:11:40.668] [info] [thread 9692] Subscriber +71234567890 added
[2023-12-04 10:11:40.669] [info] [thread 9692] Zone trigger Trigger1 added
[2023-12-04 10:11:40.670] [info] [thread 9692] Subscriber +71234567890 added
[2023-12-04 10:11:40.670] [info] [thread 9692] Subscriber +76543210987 added
[2023-12-04 10:11:40.670] [info] [thread 9692] Proximity trigger Trigger2 added
[2023-12-04 10:11:40.671] [info] [thread 9692] Zone 1 added 
[2023-12-04 10:11:40.671] [info] [thread 9692] Subscriber +71234567890 added
[2023-12-04 10:11:40.671] [info] [thread 9692] Zone trigger EnterZoneTrigger added
[2023-12-04 10:11:40.673] [info] [thread 9692] Subscriber +71234567890 added
[2023-12-04 10:11:40.673] [info] [thread 9692] Subscriber +76543210987 added
[2023-12-04 10:11:40.673] [info] [thread 9692] Proximity trigger ProximityTrigger added
[2023-12-04 10:19:18.036] [info] [thread 15740] Zone 1 added 
[2023-12-04 10:19:18.039] [info] [thread 15740] Subscriber +79117614222 added
[2023-12-04 10:19:18.041] [info] [thread 15740] Subscriber +71234567890 added
[2023-12-04 10:19:18.043] [info] [thread 15740] Subscriber +71234567890 added
[2023-12-04 10:19:18.044] [info] [thread 15740] Zone 1 added 
[2023-12-04 10:19:18.046] [info] [thread 15740] Zone 1 added 
[2023-12-04 10:19:18.046] [info] [thread 15740] Subscriber +71234567890 added
[2023-12-04 10:19:18.046] [info] [thread 15740] Zone trigger Trigger1 added
[2023-12-04 10:19:18.047] [info] [thread 15740] Subscriber +71234567890 added
[2023-12-04 10:19:18.048] [info] [thread 15740] Subscriber +76543210987 added
[2023-12-04 10:19:18.048] [info] [thread 15740] Proximity trigger Trigger2 added
[2023-12-04 10:19:18.049] [info] [thread 15740] Zone 1 added 
[2023-12-04 10:19:18.049] [info] [thread 15740] Subscriber +71234567890 added
[2023-12-04 10:19:18.049] [info] [thread 15740] Zone trigger Trigger1 added
[2023-12-04 10:19:18.050] [info] [thread 15740] Subscriber +71234567890 added
[2023-12-04 10:19:18.051] [info] [thread 15740] Subscriber +76543210987 added
[2023-12-04 10:19:18.051] [info] [thread 15740] Proximity trigger Trigger2 added
[2023-12-04 10:19:18.052] [info] [thread 15740] Zone 1 added 
[2023-12-04 10:19:18.052] [info] [thread 15740] Subscriber +71234567890 added
[2023-12-04 10:19:18.052] [info] [thread 15740] Zone trigger EnterZoneTrigger added
[2023-12-04 10:19:18.054] [info] [thread 15740] Subscriber +71234567890 added
[2023-12-04 10:19:18.054] [info] [thread 15740] Subscriber +76543210987 added
[2023-12-04 10:19:18.054] [info] [thread 15740] Proximity trigger ProximityTrigger added
[2023-12-04 10:55:35.837] [critical] [thread 24856] Config file wasn't found. Program terminated.
[2023-12-04 10:56:00.703] [critical] [thread 11060] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.253] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.261] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.266] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.273] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.282] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.287] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.293] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.298] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.303] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.309] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.315] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.321] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:28:11.327] [critical] [thread 17056] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.042] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.050] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.055] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.061] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.075] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.080] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.086] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.091] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.096] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.101] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.107] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.112] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:31:49.117] [critical] [thread 11604] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.297] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.307] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.312] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.319] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.324] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.329] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.336] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.341] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.346] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.352] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.359] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.364] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:45:19.372] [critical] [thread 6908] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.486] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.497] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.503] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.509] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.515] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.521] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.528] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.535] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.542] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.549] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.555] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.563] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:47:09.569] [critical] [thread 4372] Config file wasn't found. Program terminated.
[2023-12-04 16:50:41.173] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.176] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.176] [info] [thread 2812] Zone 1 added 
[2023-12-04 16:50:41.178] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.178] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.179] [info] [thread 2812] Subscriber +79117614222 added
[2023-12-04 16:50:41.180] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.180] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.182] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.182] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.182] [info] [thread 2812] Subscriber +71234567890 added
[2023-12-04 16:50:41.184] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.184] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.184] [info] [thread 2812] Subscriber +71234567890 added
[2023-12-04 16:50:41.186] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.186] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.186] [info] [thread 2812] Zone 1 added 
[2023-12-04 16:50:41.187] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.187] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.188] [info] [thread 2812] Zone 1 added 
[2023-12-04 16:50:41.188] [info] [thread 2812] Subscriber +71234567890 added
[2023-12-04 16:50:41.188] [info] [thread 2812] Zone trigger Trigger1 added
[2023-12-04 16:50:41.189] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.189] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.189] [info] [thread 2812] Subscriber +71234567890 added
[2023-12-04 16:50:41.189] [info] [thread 2812] Subscriber +76543210987 added
[2023-12-04 16:50:41.189] [info] [thread 2812] Proximity trigger Trigger2 added
[2023-12-04 16:50:41.191] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.191] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.191] [info] [thread 2812] Zone 1 added 
[2023-12-04 16:50:41.191] [info] [thread 2812] Subscriber +71234567890 added
[2023-12-04 16:50:41.191] [info] [thread 2812] Zone trigger Trigger1 added
[2023-12-04 16:50:41.192] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.192] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.193] [info] [thread 2812] Subscriber +71234567890 added
[2023-12-04 16:50:41.193] [info] [thread 2812] Subscriber +76543210987 added
[2023-12-04 16:50:41.193] [info] [thread 2812] Proximity trigger Trigger2 added
[2023-12-04 16:50:41.195] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.195] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.195] [info] [thread 2812] Zone 1 added 
[2023-12-04 16:50:41.195] [info] [thread 2812] Subscriber +71234567890 added
[2023-12-04 16:50:41.195] [info] [thread 2812] Zone trigger EnterZoneTrigger added
[2023-12-04 16:50:41.196] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.196] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:50:41.197] [info] [thread 2812] Subscriber +71234567890 added
[2023-12-04 16:50:41.197] [info] [thread 2812] Subscriber +76543210987 added
[2023-12-04 16:50:41.197] [info] [thread 2812] Proximity trigger ProximityTrigger added
[2023-12-04 16:50:41.198] [info] [thread 2812] Zone 7 added 
[2023-12-04 16:50:41.198] [info] [thread 2812] Zone 5 added 
[2023-12-04 16:52:24.236] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.237] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.237] [info] [thread 8088] Zone 1 added 
[2023-12-04 16:52:24.242] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.242] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.243] [info] [thread 8088] Subscriber +79117614222 added
[2023-12-04 16:52:24.246] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.246] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.252] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.252] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.252] [info] [thread 8088] Subscriber +71234567890 added
[2023-12-04 16:52:24.257] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.257] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.257] [info] [thread 8088] Subscriber +71234567890 added
[2023-12-04 16:52:24.262] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.262] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.262] [info] [thread 8088] Zone 1 added 
[2023-12-04 16:52:24.266] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.266] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.266] [info] [thread 8088] Zone 1 added 
[2023-12-04 16:52:24.266] [info] [thread 8088] Subscriber +71234567890 added
[2023-12-04 16:52:24.266] [info] [thread 8088] Zone trigger Trigger1 added
[2023-12-04 16:52:24.271] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.271] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.271] [info] [thread 8088] Subscriber +71234567890 added
[2023-12-04 16:52:24.271] [info] [thread 8088] Subscriber +76543210987 added
[2023-12-04 16:52:24.271] [info] [thread 8088] Proximity trigger Trigger2 added
[2023-12-04 16:52:24.276] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.276] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.276] [info] [thread 8088] Zone 1 added 
[2023-12-04 16:52:24.276] [info] [thread 8088] Subscriber +71234567890 added
[2023-12-04 16:52:24.276] [info] [thread 8088] Zone trigger Trigger1 added
[2023-12-04 16:52:24.281] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.281] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.281] [info] [thread 8088] Subscriber +71234567890 added
[2023-12-04 16:52:24.281] [info] [thread 8088] Subscriber +76543210987 added
[2023-12-04 16:52:24.281] [info] [thread 8088] Proximity trigger Trigger2 added
[2023-12-04 16:52:24.287] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.287] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.288] [info] [thread 8088] Zone 1 added 
[2023-12-04 16:52:24.288] [info] [thread 8088] Subscriber +71234567890 added
[2023-12-04 16:52:24.288] [info] [thread 8088] Zone trigger EnterZoneTrigger added
[2023-12-04 16:52:24.294] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.294] [info] [thread 8088] Zone 5 added 
[2023-12-04 16:52:24.294] [info] [thread 8088] Subscriber +71234567890 added
[2023-12-04 16:52:24.295] [info] [thread 8088] Subscriber +76543210987 added
[2023-12-04 16:52:24.295] [info] [thread 8088] Proximity trigger ProximityTrigger added
[2023-12-04 16:52:24.300] [info] [thread 8088] Zone 7 added 
[2023-12-04 16:52:24.300] [info] [thread 8088] Zone 5 added 
[2023-12-04 17:08:57.631] [info] [thread 19944] Zone 7 added 
[2023-12-04 17:08:57.632] [info] [thread 19944] Zone 5 added 
